id,year,best,high,low
97227,2000,1,1,1
97228,2000,1,1,1
97236,2000,10,10,10
97229,2000,3,3,3
97230,2000,1,1,1
97231,2000,10,10,10
97232,2000,0,1,0
97233,2000,5,5,5
97234,2000,3,3,3
97235,2000,25,25,25
97238,2000,2,2,2
97242,2000,1,1,1
97243,2000,4,4,4
97244,2000,1,1,1
97245,2000,2,2,2
97246,2000,3,3,3
97247,2000,3,3,3
97276,2000,8,8,8
97279,2000,1,1,1
97280,2000,9,9,0
97281,2000,11,11,11
97282,2000,4,4,4
97283,2001,2,2,2
97284,2000,7,7,7
97318,2006,1,1,1
97285,2000,2,2,0
97286,2000,1,1,1
97287,2000,3,3,3
97288,2006,1,1,1
97289,2000,5,5,5
97290,2001,1,1,1
97291,2001,0,6,0
97292,2000,3,3,3
97293,2000,28,28,28
97319,2006,0,1,0
97295,2001,2,2,2
97296,2001,2,2,2
97297,2001,0,5,0
97298,2001,1,1,1
97299,2001,2,2,2
97300,2001,8,8,8
97301,2001,5,5,5
97321,2006,0,1,0
97322,2006,0,1,0
97323,2006,0,1,0
97324,2006,0,5,0
97325,2006,1,1,1
97326,2006,3,3,3
97327,2006,1,1,1
97328,2006,3,3,3
97329,2006,1,1,1
97330,2006,12,14,12
97331,2006,4,4,4
97332,2009,3,3,3
97333,2009,1,1,1
97336,2009,10,10,10
97337,2009,1,1,1
97338,2009,1,1,0
97339,2009,1,1,1
97340,2009,2,2,0
97341,2009,2,2,2
97342,2009,1,1,1
97343,2009,8,8,8
97371,2000,10,10,10
97552,2002,14,14,14
97553,2002,11,11,11
97554,2002,4,4,4
97573,2000,6,6,6
97576,2000,5,5,5
97577,2000,5,5,5
97593,2010,1,1,1
97578,2000,8,8,8
97584,2002,74,137,74
97585,2002,10,10,10
97586,2002,33,33,33
97587,2002,14,14,14
97588,2002,0,170,0
97668,1990,0,4,0
98035,2013,1,3,1
97876,2005,12,13,12
107624,2010,1,1,1
100637,2002,2,2,2
100639,2002,1,1,1
100643,2002,1,1,1
100646,2002,12,13,12
100649,2002,1,1,1
100666,2005,0,3,0
107313,2010,1,1,1
107315,2010,1,1,1
100677,2005,3,3,3
100694,2005,1,1,0
100696,2005,2,2,2
106782,2006,1,1,1
107310,2010,0,1,0
106788,2003,0,10,0
106793,2003,4,4,4
107307,2010,3,3,3
107311,2010,1,1,1
107312,2010,2,2,2
107316,2010,0,1,0
107317,2010,2,2,2
107319,2010,1,1,1
107321,2010,1,1,1
107322,2010,2,2,2
107323,2010,1,1,1
107324,2010,1,1,1
107325,2010,3,3,3
107326,2010,0,2,0
107328,2010,2,2,2
107330,2010,1,1,1
107331,2010,0,1,0
107369,2010,2,2,2
107370,2010,1,1,1
108287,2010,1,1,1
107371,2010,1,1,1
107612,2010,2,2,2
107429,2010,1,1,1
107430,2010,1,1,1
107464,2010,1,1,1
107466,2010,1,1,1
107467,2010,6,6,6
107613,2010,2,2,2
107489,2010,3,3,3
107490,2010,1,1,1
107514,2010,2,2,2
107516,2010,4,4,4
107508,2010,2,2,2
107509,2010,2,2,2
107510,2010,2,2,2
107511,2010,1,1,1
107512,2010,2,2,2
107513,2010,0,1,0
107517,2010,1,1,1
107518,2010,1,1,1
107519,2010,2,2,2
107520,2010,0,2,0
107522,2010,0,2,0
107523,2010,0,1,0
107524,2010,2,2,2
107525,2010,1,1,1
107542,2010,3,3,3
107526,2010,2,2,2
107527,2010,2,2,2
107528,2010,1,1,1
107529,2010,1,1,1
107530,2010,7,7,7
107531,2010,2,2,2
107532,2010,1,1,1
107535,2010,0,2,0
107536,2010,5,5,5
107537,2010,1,1,1
107540,2010,1,1,1
107541,2010,1,1,1
107543,2010,3,3,3
107606,2010,2,2,2
107546,2010,0,1,0
107547,2010,2,2,2
107549,2010,2,3,2
107550,2010,1,1,1
107551,2010,2,2,2
107552,2010,1,1,1
107553,2010,5,5,5
107555,2010,2,2,2
107579,2010,1,1,1
107557,2010,7,7,3
107558,2010,2,2,2
107559,2010,2,2,2
107561,2010,8,8,8
107562,2010,0,1,0
107580,2010,2,2,2
107563,2010,5,5,5
107564,2010,6,6,6
107565,2010,2,2,2
107566,2010,1,1,1
107607,2010,1,1,1
107567,2010,2,2,2
107568,2010,1,1,1
107586,2010,1,1,1
107569,2010,1,1,1
107570,2010,0,7,0
107571,2010,2,2,2
107573,2010,1,1,1
107575,2010,2,2,2
107576,2010,1,2,1
107578,2010,4,4,4
107581,2010,3,3,3
107582,2010,0,6,0
107584,2010,0,2,0
107583,2010,7,9,6
110693,2010,0,1,0
107587,2010,1,1,1
107588,2010,1,1,1
107652,2010,1,1,1
107589,2010,4,4,4
107590,2010,1,1,1
107592,2010,3,3,3
107593,2010,3,3,3
107594,2010,0,3,0
107595,2010,1,1,1
107596,2010,1,1,1
107597,2010,2,2,2
107598,2010,4,4,4
107599,2010,2,2,2
107600,2010,0,4,0
107602,2010,1,1,1
107604,2010,1,1,1
107605,2010,1,1,1
107608,2010,1,1,1
107609,2010,0,1,0
107610,2010,2,2,2
107614,2010,1,1,1
107615,2010,1,1,1
107630,2010,0,5,0
107616,2010,8,9,8
107617,2010,2,2,2
107618,2010,4,4,4
107628,2010,1,1,1
107629,2010,1,1,1
107637,2010,0,1,0
107619,2010,1,1,1
107620,2010,1,1,1
107621,2010,1,1,1
107623,2010,2,2,2
107625,2010,1,1,1
107626,2010,3,3,3
107627,2010,3,3,3
107632,2010,3,3,3
107634,2010,6,6,6
107635,2010,1,1,1
107666,2010,1,1,1
107636,2010,1,1,1
107638,2010,9,9,9
107639,2010,5,5,5
107640,2010,1,2,1
107641,2010,7,7,7
107657,2010,5,5,5
107644,2010,3,3,3
107646,2010,5,5,5
107647,2010,2,2,2
107648,2010,0,3,0
107650,2010,0,1,0
107667,2010,0,1,0
107651,2010,0,1,0
107653,2010,3,3,3
107654,2010,1,2,1
107655,2010,1,1,1
107664,2010,2,2,2
107658,2010,4,4,4
107659,2010,0,4,0
107660,2010,1,1,1
107661,2010,1,1,1
107662,2010,2,2,2
107663,2010,2,2,2
107668,2010,3,3,3
108220,2010,1,1,1
107669,2010,3,3,3
107670,2010,2,2,2
107672,2010,1,1,1
107673,2010,1,1,1
107674,2010,1,1,1
107681,2010,2,2,2
107675,2010,1,1,1
107676,2010,2,2,2
107677,2010,2,2,2
107678,2010,2,2,2
107679,2010,0,1,0
107680,2010,2,2,2
107682,2010,2,2,2
107683,2010,2,2,2
107684,2010,1,1,1
107685,2010,3,3,3
107686,2010,2,2,2
107687,2010,2,2,2
107689,2010,2,2,2
107690,2010,1,1,1
107691,2010,1,1,1
107692,2010,1,1,1
107693,2010,1,1,1
107694,2010,0,3,0
107726,2001,1,1,1
108045,2002,1,1,1
108048,2002,4,4,0
108075,2004,1,1,1
108076,2004,2,2,2
108129,2000,1,1,1
108131,2000,1,1,1
108132,2000,1,1,1
108133,2000,4,4,4
108200,2010,1,1,1
108161,2000,0,4,0
108162,2000,1,1,1
108163,2000,3,3,3
108166,2000,4,4,4
108167,2000,2,2,2
108169,1997,9,9,9
108170,1997,10,10,10
108177,2010,0,6,0
108185,2010,14,14,14
108186,2010,1,1,1
108190,2010,1,1,1
108290,2010,1,1,1
108196,2010,2,2,2
108201,2010,1,1,1
108202,2010,1,1,1
108203,2010,1,1,1
108204,2010,1,1,1
108208,2010,1,1,1
108218,2010,1,1,1
108227,2010,2,2,2
108229,2010,0,1,0
108231,2010,1,1,1
108233,2010,2,2,2
108238,2010,1,1,1
108241,2010,1,1,1
108244,2010,0,3,0
108245,2010,2,2,2
108246,2010,2,2,2
108250,2010,2,2,2
108251,2010,1,1,1
108259,2010,1,1,1
108260,2010,1,1,1
108262,2010,1,1,1
108264,2010,1,1,1
108266,2010,1,1,1
108269,2010,2,2,2
108270,2010,1,1,1
108292,2010,1,1,1
108335,2010,2,2,2
108281,2010,1,1,1
108282,2010,1,1,1
108283,2010,1,1,1
108284,2010,1,1,1
108285,2010,6,6,6
108293,2010,1,1,1
108294,2010,2,2,2
108295,2010,1,1,1
108296,2010,1,1,1
108301,2010,1,1,1
108327,2010,2,2,2
108328,2010,1,1,1
108329,2010,2,2,2
108346,2010,1,1,1
108332,2010,1,1,1
108336,2010,4,4,4
108337,2010,1,1,1
108347,2010,1,1,1
108349,2010,1,1,1
108355,2010,0,6,0
108744,2010,7,7,7
108365,2010,3,3,3
108368,2010,3,3,3
108375,2010,0,1,0
108384,2010,2,2,2
108386,2010,1,1,1
108387,2010,2,2,2
108399,2010,0,1,0
108401,2010,1,1,1
108402,2010,2,2,2
108407,2010,1,1,1
108409,2010,1,1,1
108415,2010,4,5,4
108652,2010,5,5,5
108824,2010,2,2,2
108761,2010,7,7,7
108770,2010,2,2,2
108783,2010,1,1,1
108825,2010,1,1,1
108823,2010,1,1,1
108848,2010,1,1,1
108849,2010,1,1,1
108864,2010,3,3,3
108866,2010,1,1,1
108884,2010,2,2,2
108894,2010,1,1,1
108896,2010,0,5,0
108897,2010,0,1,0
108912,2010,0,1,0
108914,2010,1,1,1
108926,2010,5,5,5
108986,2010,7,8,7
108985,2010,3,3,3
108999,2010,0,6,0
110654,2010,2,2,2
110517,2010,20,25,9
110369,2010,3,3,3
110314,2010,4,4,4
110386,2010,1,1,1
110329,2010,1,1,1
110330,2010,8,11,8
110368,2010,1,1,1
110387,2010,3,3,3
110388,2010,3,3,3
110405,2010,5,5,4
110736,2010,5,12,5
110403,2010,1,1,1
110404,2010,7,7,7
110437,2010,8,8,8
110481,2010,1,1,1
110421,2010,3,3,3
110422,2010,4,6,4
110438,2010,2,2,2
110439,2010,2,2,2
110456,2010,4,4,4
110457,2010,1,1,1
110479,2010,2,2,2
110480,2010,1,1,1
110498,2010,1,1,1
110499,2010,2,2,2
110565,2010,4,4,4
110516,2010,2,2,2
110533,2010,2,2,2
110534,2010,2,2,2
110535,2010,2,2,2
110668,2010,3,3,3
110553,2010,4,5,4
110555,2010,1,1,1
110556,2010,1,1,1
110566,2010,1,1,1
110567,2010,2,3,2
110568,2010,3,3,3
110584,2010,0,2,0
110585,2010,1,1,1
110599,2010,7,7,7
110600,2010,1,1,1
110603,2010,29,31,29
110767,2010,1,1,1
110655,2010,0,1,0
110717,2010,3,3,3
110718,2010,1,1,1
110688,2010,1,1,1
110689,2010,1,1,1
110690,2010,2,2,2
110691,2010,2,2,2
110719,2010,10,10,10
110725,2010,35,44,35
110694,2010,0,1,0
110696,2010,1,1,1
110698,2010,3,3,3
110699,2010,0,8,0
110700,2010,4,4,4
110703,2010,0,1,0
110704,2010,10,11,10
110712,2010,4,4,4
110713,2010,2,2,2
110711,2010,84,84,83
110729,2010,4,5,4
110730,2010,1,1,1
110731,2010,11,11,11
110732,2010,8,8,8
110740,2010,0,11,0
110741,2010,2,4,2
110746,2010,27,27,27
110760,2010,2,2,2
110763,2010,1,1,1
110764,2010,1,1,1
110765,2010,1,1,1
110766,2010,1,1,1
110768,2010,1,1,1
110770,2010,1,1,1
110771,2010,2,2,2
110772,2010,1,1,1
110773,2010,1,1,1
110774,2010,2,2,2
111706,2002,3,3,3
111707,2002,5,5,5
111677,2002,1,1,1
113760,1990,21,21,21
96724,1992,6,6,6
111678,2002,0,1,0
111679,2002,1,1,1
111680,2002,2,2,2
111682,2002,4,4,4
111663,1989,35,35,35
111665,1989,1,4,1
111681,2002,2,2,2
111666,1989,1,1,1
111671,2002,1,1,1
111672,2002,1,1,1
111673,2002,5,5,5
111674,2002,11,11,11
111675,2002,1,1,1
111676,2002,11,11,11
111683,2002,1,1,1
86937,2005,1,1,1
111684,2002,1,1,1
111686,2002,5,6,5
111687,2002,0,2,0
111688,2002,4,4,4
111689,2002,5,5,5
111690,2002,1,1,1
111691,2002,4,4,4
111693,2002,7,7,7
111696,2002,1,1,0
111700,2002,3,3,3
111704,2002,2,2,2
111705,2002,4,4,4
111708,2002,14,20,14
111709,2002,8,8,8
111710,2002,1,1,1
111711,2002,1,1,1
111712,2002,1,1,1
112752,1994,24,24,24
112753,1993,24,24,24
112754,1995,21,21,21
113758,1990,7,7,0
113759,1990,15,15,13
113761,1990,25,25,25
113762,1990,1,1,1
113764,1990,23,23,23
113767,1993,25,25,25
113771,1994,19,19,19
113785,1994,0,100,0
67792,2013,0,2,0
113788,1994,5,5,5
113793,1994,30,30,30
113800,1994,10,10,10
113914,1997,20,20,0
113913,1997,2,2,2
113951,2004,1,1,1
113905,1998,58,58,58
113906,1998,5,5,5
113924,2006,3,3,3
113928,2001,45,45,45
113950,2004,1,1,1
113952,2004,1,1,1
113953,2006,55,60,0
68388,2013,0,1,0
68393,2013,3,3,3
213003,2015,0,1,0
86938,2005,5,5,5
86971,2003,24,25,24
86972,2006,1,1,1
87039,2003,2,2,2
87325,2003,1,1,1
87407,2003,6,6,6
87483,2002,3,3,3
87484,2002,3,3,3
87485,2003,1,1,1
87505,2001,0,3,0
87557,2009,2,2,2
142094,2014,1,1,1
142229,2014,1,1,1
142131,2014,1,1,1
142096,2014,3,3,3
142098,2014,1,1,1
142099,2014,1,1,1
142192,2014,2,2,2
142226,2014,1,1,1
142246,2014,1,1,0
142240,2014,1,1,1
142245,2014,1,1,1
142223,2014,7,7,7
142233,2014,1,1,1
149521,2014,1,1,0
142232,2014,1,1,1
142242,2014,7,7,7
142247,2014,1,1,1
142253,2014,1,1,1
142257,2014,1,4,1
142261,2014,2,2,2
142265,2014,1,4,1
142270,2014,2,3,2
142274,2014,2,3,2
142375,2014,1,1,1
142383,2014,1,1,1
142385,2014,1,1,1
142676,2014,1,1,0
142673,2014,8,8,0
142674,2014,1,1,1
142696,2014,1,1,1
142704,2014,2,2,2
142707,2014,3,3,3
142711,2014,2,2,2
142717,2014,1,1,1
142821,2014,1,1,1
142721,2014,1,1,0
142722,2014,1,1,1
142727,2014,1,1,1
142735,2014,1,1,1
142729,2014,2,2,2
142764,2014,1,1,0
142765,2014,1,1,1
142768,2014,1,1,1
142770,2014,1,1,0
142816,2014,2,2,2
142845,2014,1,1,1
142811,2014,1,1,1
142812,2014,1,1,1
142810,2014,2,2,0
142813,2014,1,1,1
142823,2014,1,1,1
142826,2014,1,1,1
142830,2014,2,2,2
142831,2014,1,1,1
142837,2014,11,11,0
142842,2014,1,1,1
150388,2014,4,4,4
142962,2014,1,1,1
142923,2014,1,1,0
142924,2014,1,1,1
142929,2014,1,1,1
142937,2014,1,1,0
142926,2014,1,1,0
142935,2014,1,1,1
142957,2014,2,2,2
142961,2014,1,1,1
142964,2014,3,3,3
142971,2014,2,2,2
143007,2014,1,1,1
142993,2014,1,1,1
143001,2014,5,5,5
143003,2014,16,16,16
143063,2014,1,1,1
143011,2014,3,3,3
143054,2014,2,2,2
143018,2014,1,1,1
143015,2014,7,7,7
143016,2014,7,7,7
143116,2014,1,1,1
143055,2014,1,3,1
143056,2014,1,1,1
143058,2014,1,1,1
143059,2014,1,1,1
143069,2014,1,1,1
143080,2014,1,1,1
143085,2014,2,2,2
87727,2010,1,1,1
143090,2014,4,4,4
143092,2014,1,1,1
143094,2014,1,1,1
143143,2014,3,3,3
143152,2014,1,1,0
143186,2014,1,1,1
143191,2014,1,1,1
143187,2014,1,1,1
143188,2014,1,1,1
143189,2014,1,1,0
143190,2014,3,3,3
143192,2014,1,1,1
143194,2014,3,3,3
143458,2014,1,1,1
143789,2014,1,1,1
143834,2014,1,1,1
143837,2014,1,1,1
143846,2014,1,1,1
143905,2014,1,1,1
144070,2014,1,1,1
144090,2014,1,1,1
87728,2009,1,1,1
87926,2004,4,4,4
88047,2004,2,2,2
149428,2014,1,1,0
149227,2014,0,1,0
149235,2014,2,2,2
149240,2014,5,6,5
149243,2014,1,1,1
149244,2014,1,1,1
149245,2014,1,1,1
87927,2004,3,3,3
149393,2014,1,1,1
87928,2005,1,1,1
149371,2014,2,2,2
149364,2014,2,5,2
149370,2014,2,2,2
149372,2014,1,1,1
149376,2014,1,1,1
149385,2014,1,1,1
149387,2014,1,1,1
149400,2014,1,1,1
149398,2014,3,3,0
149402,2014,3,3,3
149403,2014,8,8,0
149405,2014,9,9,0
149412,2014,2,2,2
149413,2014,1,2,1
149406,2014,8,18,0
149407,2014,4,21,0
86320,2004,1,1,1
149445,2014,7,7,0
149508,2014,1,1,0
149513,2014,0,2,0
149519,2014,1,1,0
149523,2014,1,1,0
149541,2014,0,1,0
164616,1991,3,4,3
149578,2014,1,1,1
149581,2014,1,1,1
149592,2014,1,1,0
149593,2014,3,3,0
149837,2014,4,4,4
86324,2004,1,1,1
149630,2014,1,1,1
149646,2014,1,1,1
149705,2014,1,1,1
149777,2014,2,2,2
149809,2014,1,1,1
87929,2005,1,1,1
149812,2014,1,1,1
149817,2014,1,1,0
149830,2014,1,1,0
149846,2014,1,1,1
149857,2014,1,1,1
149872,2014,3,3,3
86325,1993,1,1,1
149923,2014,1,1,1
149928,2014,1,1,0
149939,2014,3,3,3
149971,2014,1,1,1
149972,2014,1,1,1
150000,2014,1,1,1
150001,2014,2,2,2
150025,2014,2,2,2
150002,2014,1,1,1
150003,2014,1,1,1
150006,2014,7,7,7
150007,2014,2,2,2
150008,2014,2,2,2
150011,2014,5,5,5
150012,2014,1,1,1
150014,2014,2,2,2
150085,2014,1,1,1
150019,2014,1,1,1
150020,2014,5,5,5
150087,2014,1,1,1
150110,2014,1,1,1
150115,2014,4,5,4
150086,2014,2,2,2
150111,2014,2,2,2
150119,2014,3,3,3
150088,2014,2,2,2
150089,2014,1,1,1
150092,2014,3,3,3
150100,2014,1,1,1
150101,2014,1,1,1
150095,2014,1,1,1
150098,2014,1,1,1
150102,2014,1,1,1
150106,2014,1,1,1
150107,2014,3,3,3
150099,2014,1,1,1
150103,2014,4,4,4
150108,2014,3,3,3
150109,2014,2,2,2
150112,2014,2,2,2
150113,2014,1,1,1
150118,2014,1,1,1
150127,2014,3,4,3
150146,2014,2,2,2
150149,2014,4,4,4
150226,2014,1,1,1
150250,2014,1,1,1
150268,2014,0,1,0
150252,2014,1,1,1
150307,2014,2,3,2
150266,2014,2,2,2
150267,2014,3,3,3
150270,2014,2,2,1
150300,2014,1,1,1
150303,2014,2,2,2
150302,2014,2,2,2
150297,2014,1,1,1
150309,2014,3,3,3
150306,2014,2,2,2
150312,2014,2,2,2
150311,2014,10,10,10
150315,2014,7,7,7
150316,2014,1,1,1
150317,2014,12,17,12
150318,2014,2,2,2
150411,2014,2,2,2
150576,2014,1,1,1
150618,2014,0,1,0
150648,2014,2,3,2
150687,2014,0,3,0
150672,2014,0,1,0
87930,2005,1,1,1
87931,2009,2,2,2
86326,2004,1,1,1
87932,2004,4,4,4
151899,2014,0,1,0
87934,2009,2,2,2
152002,2014,2,2,2
87935,2006,1,1,1
152160,2014,3,3,3
152153,2014,1,1,1
152162,2014,1,1,1
158794,2005,2,2,3
152577,2014,0,1,0
87986,2006,1,1,1
152722,2014,4,4,4
152760,2014,3,3,3
158795,2005,2,3,2
152962,2014,0,3,0
152939,2014,5,6,5
153005,2014,0,1,0
158796,2006,1,1,1
158797,2005,1,2,1
153150,2014,2,2,2
88007,2005,3,3,3
153392,2014,1,1,1
88054,2003,2,2,2
153542,2014,3,3,3
86328,1990,3,3,3
153847,2014,0,1,0
153900,2014,0,7,0
155199,2014,1,1,0
155492,2014,0,5,0
155496,2014,0,3,0
155597,2014,0,1,0
156291,2014,3,2,3
155716,2014,1,1,1
155856,2014,1,1,1
155944,2014,1,1,1
155947,2014,1,1,1
155971,2014,1,1,1
155996,2014,1,1,1
156066,2014,0,1,0
156111,2014,1,1,1
156168,2014,0,2,0
156185,2014,0,4,0
156186,2014,0,1,0
156309,2014,0,3,0
156360,2014,0,1,0
156387,2014,0,1,0
156391,2014,0,9,0
156533,2014,1,1,1
156585,2014,1,1,1
156556,2014,2,2,2
156538,2014,1,1,1
156981,2014,0,1,0
156550,2014,0,2,0
156551,2014,1,1,0
156553,2014,1,1,1
156554,2014,1,1,1
156561,2014,1,1,1
156563,2014,1,1,1
156564,2014,1,1,1
156562,2014,15,15,12
156566,2014,2,2,2
156574,2014,1,1,0
156589,2014,1,2,1
156590,2014,1,1,2
156565,2014,14,22,14
156570,2014,1,1,1
88149,2009,2,2,2
156588,2014,2,1,1
156591,2014,1,1,1
156616,2014,0,3,0
156654,2014,1,1,1
156679,2014,2,2,0
156701,2014,2,2,2
156722,2014,2,2,2
156946,2014,4,4,4
156964,2014,4,4,2
157365,2014,1,1,1
157416,2014,1,1,1
157435,2014,2,2,2
157635,2014,0,2,0
157669,2014,1,1,0
157762,2014,0,3,0
158714,2008,2,3,2
158791,2006,2,3,2
158856,1998,2,2,2
158858,2005,2,2,3
158859,2005,2,2,2
158860,2006,2,1,2
158861,2006,1,2,2
158901,2014,0,1,0
158911,2014,12,14,0
158935,2014,0,1,0
158912,2014,37,37,0
158913,2014,6,6,0
162023,2014,8,8,0
158929,2014,5,5,0
162024,2014,3,3,0
162076,2014,1,1,0
162223,2006,1,2,1
162225,2005,2,2,2
162248,2014,0,1,0
162254,2014,0,1,0
162255,2014,0,1,0
162273,2014,0,5,0
162305,2014,5,5,5
162391,2014,1,1,1
162405,2014,0,6,0
162408,2014,0,3,0
162409,2014,0,1,0
162548,2006,1,2,1
162578,1998,17,17,17
162592,2005,2,2,2
162593,1994,3,3,3
164048,2014,0,1,0
164051,2014,0,1,0
164082,2014,0,3,0
164617,1991,3,3,4
164473,1990,11,11,11
164526,1990,1,1,1
164527,1990,1,1,1
86329,2001,2,2,2
88243,2009,1,1,1
88345,2009,2,2,2
88346,2009,1,1,1
88763,2003,1,1,1
88591,2009,1,1,1
88593,2009,1,1,1
88610,2009,1,1,0
86330,2001,1,1,1
86331,2004,5,5,5
88704,2009,1,1,1
86401,2005,1,1,1
86402,2005,1,1,1
86403,2006,1,1,1
86445,2004,2,2,2
86469,2003,3,3,3
86473,2004,3,4,3
86509,2004,1,1,1
86510,2004,1,1,1
88705,2009,1,1,1
86511,2002,3,3,3
88706,2009,3,3,3
88707,2009,0,4,0
88926,2005,1,1,1
86512,2002,1,1,1
96315,2005,1,1,1
96316,2005,1,1,1
96317,2005,1,1,1
96336,2005,1,1,1
96337,2005,1,1,1
96338,2005,1,1,0
71795,2008,1,1,1
71796,2008,1,1,1
86570,2009,1,1,1
86571,2009,2,2,2
86622,2010,1,1,1
86646,2006,2,2,2
86647,2006,2,2,2
86648,2009,0,1,0
86649,2010,1,1,1
172110,1997,1,1,1
90269,2005,1,1,1
86672,2009,2,2,2
86698,2002,3,3,3
86699,2002,1,1,1
86731,2005,3,3,3
86753,2003,2,2,2
86755,2006,1,1,1
86781,2001,15,15,15
86782,2001,0,3,0
86783,2001,0,5,0
86784,2002,2,2,2
86785,2002,3,3,3
86787,2003,0,12,0
90371,2001,0,3,0
72175,2008,2,2,2
176141,1998,10,10,10
176143,1998,1,1,1
181255,2000,3,3,3
183897,1990,23,24,23
183898,2002,1,1,1
183942,2007,2,3,2
183943,2006,1,2,1
183944,2006,1,1,1
187590,2004,3,5,4
187589,2004,2,2,2
72178,2008,3,3,3
209678,2015,1,1,1
71761,2007,3,3,3
188507,2007,1,2,1
192403,1999,1,1,1
72236,2007,1,1,1
211470,2015,2,2,2
211478,2015,1,1,1
211479,2015,1,1,1
211480,2015,0,1,0
211481,2015,3,3,3
211482,2015,1,1,1
190404,2004,0,1,0
211487,2015,0,1,0
211495,2015,2,2,2
211489,2015,4,4,4
211494,2015,3,3,3
190886,1994,18,18,18
190887,1994,18,18,18
211497,2015,2,2,2
211500,2015,1,1,1
192388,2003,1,2,2
192392,2004,1,1,1
192414,2006,1,1,1
192405,2000,1,2,1
192422,2004,1,1,1
192423,2004,1,1,1
192424,2004,1,1,1
192618,2003,0,2,0
192646,2003,1,1,1
192647,2003,1,1,1
192648,2003,1,1,1
192663,2003,1,1,1
192664,2003,1,1,1
192669,2003,1,1,1
192665,2003,2,2,2
192666,2003,1,1,1
192667,2003,1,1,1
192671,2003,1,1,1
192674,2003,1,1,1
211503,2015,2,2,2
209722,2015,2,2,2
86817,1992,15,15,15
72252,2007,1,1,1
72809,2007,1,1,1
86819,2004,7,7,7
209724,2015,1,1,1
86829,2003,1,1,1
86830,2003,0,3,0
96282,2005,1,1,1
209807,2015,4,4,4
89661,2002,4,4,4
96639,1998,5,5,5
89820,2003,3,3,3
209843,2015,1,1,1
86032,2002,1,1,1
86831,2003,1,1,1
86923,2001,0,2,0
84410,2003,2,2,2
88323,2006,1,1,1
86914,2002,3,3,3
209701,2015,1,1,1
84517,2001,3,3,3
55347,1999,2,2,2
94992,1993,9,9,9
87638,2003,1,1,1
209437,2015,2,2,2
209439,2015,2,2,2
209440,2015,1,1,1
86290,1991,10,10,10
209726,2015,2,2,2
209610,2015,1,4,1
209738,2015,1,1,1
209612,2015,0,3,0
86291,2001,0,1,0
209436,2015,2,2,2
209169,2015,1,1,1
209181,2015,1,1,1
209631,2015,12,12,12
209427,2015,1,1,1
209430,2015,1,1,1
209432,2015,1,1,1
209435,2015,0,11,0
209420,2015,1,1,1
209426,2015,1,1,1
209441,2015,1,1,1
209443,2015,1,1,1
209444,2015,1,1,1
209446,2015,1,1,1
209447,2015,2,2,2
209449,2015,1,1,1
209450,2015,1,1,1
209451,2015,1,1,1
209452,2015,1,1,1
209532,2015,1,1,1
209533,2015,1,1,1
209534,2015,2,2,2
209538,2015,1,1,1
209541,2015,1,1,1
209542,2015,1,1,1
209545,2015,1,1,1
209547,2015,1,1,1
209548,2015,2,2,2
209550,2015,1,1,1
209552,2015,1,1,1
209554,2015,0,2,0
209555,2015,1,1,1
209564,2015,1,1,1
209566,2015,2,2,2
209568,2015,1,1,1
209573,2015,3,3,3
209574,2015,1,1,1
209592,2015,2,2,2
209595,2015,1,1,1
209609,2015,1,1,1
209616,2015,2,2,2
209626,2015,0,1,0
209629,2015,1,1,1
209630,2015,1,1,1
209633,2015,1,1,1
209636,2015,1,1,1
209639,2015,4,4,4
209640,2015,1,1,1
209641,2015,1,1,1
209642,2015,2,2,2
209644,2015,1,1,1
209662,2015,2,2,2
209665,2015,1,1,1
209681,2015,1,1,1
209683,2015,2,2,2
209704,2015,1,1,1
209818,2015,1,1,1
209723,2015,1,1,1
209718,2015,1,1,1
209719,2015,1,1,1
209721,2015,1,1,1
209728,2015,1,1,1
209729,2015,1,1,1
209731,2015,1,1,1
209733,2015,1,1,1
209734,2015,1,1,1
209736,2015,2,2,2
209737,2015,1,1,1
209762,2015,1,1,1
209739,2015,1,1,1
209763,2015,7,42,7
209764,2015,1,1,1
209765,2015,5,5,5
209766,2015,1,1,1
209769,2015,1,1,1
209771,2015,1,1,1
209787,2015,1,1,1
209773,2015,1,1,1
209776,2015,4,4,4
209778,2015,1,1,1
209780,2015,5,5,5
209783,2015,2,2,0
209786,2015,1,1,1
209795,2015,1,1,1
209800,2015,3,3,3
209801,2015,1,1,1
209817,2015,2,2,2
209808,2015,1,1,1
209813,2015,2,2,2
209814,2015,1,1,1
209815,2015,2,2,2
209816,2015,1,1,1
209819,2015,1,1,0
209820,2015,1,1,1
209821,2015,2,2,2
209822,2015,1,1,1
209823,2015,1,1,1
209824,2015,1,1,1
209826,2015,1,1,1
209827,2015,0,1,0
209828,2015,1,1,1
209829,2015,2,2,2
209830,2015,3,3,3
209832,2015,4,4,4
209833,2015,2,2,2
209926,2015,1,1,1
209835,2015,1,1,1
209836,2015,1,1,1
209837,2015,2,2,2
209838,2015,0,2,0
209839,2015,1,1,1
209840,2015,1,1,1
209841,2015,0,2,0
209842,2015,1,1,1
209907,2015,0,7,0
209911,2015,0,1,0
209919,2015,1,1,1
96465,2012,1,1,1
209920,2015,1,1,1
209924,2015,2,2,2
209925,2015,1,1,1
209927,2015,1,1,1
209929,2015,0,2,0
209930,2015,3,3,3
209931,2015,1,1,1
209933,2015,4,4,4
